0, -200, 31
1, -200, 37
2, -200, 15
3, -200, 37
4, -200, 30
5, -200, 35
6, -200, 26
7, -200, 37
8, -200, 37
9, -200, 28
10, -200, 32
11, -200, 25
12, -200, 41
13, -200, 28
14, -200, 27
15, -60, 92
16, -200, 18
17, -200, 46
18, -200, 22
19, -200, 18
20, -200, 48
21, -200, 36
22, -200, 13
23, -200, 24
24, -200, 24
25, -200, 34
26, -200, 20
27, -200, 22
28, -200, 30
29, -200, 75
30, -200, 35
31, -200, 17
32, -200, 19
33, -200, 38
34, -200, 108
35, -200, 25
36, -200, 48
37, -200, 60
38, -200, 48
39, -200, 36
40, -200, 15
41, -200, 26
42, -200, 37
43, -200, 32
44, -130, 60
45, -200, 20
46, -200, 27
47, -200, 28
48, -200, 38
49, -200, 27
50, -200, 26
51, -200, 30
52, -200, 20
53, -200, 12
54, -200, 60
55, -200, 29
56, -200, 26
57, -200, 24
58, -200, 25
59, -200, 26
60, -200, 36
61, -200, 22
62, -200, 20
63, -200, 31
64, -200, 18
65, -200, 18
66, -200, 28
67, -200, 34
68, -200, 33
69, -200, 41
70, -200, 20
71, -200, 60
72, -200, 41
73, -200, 60
74, -200, 12
75, -200, 23
76, -200, 20
77, -200, 27
78, -200, 23
79, -200, 34
80, -200, 24
81, -200, 29
82, -200, 47
83, -200, 25
84, -200, 19
85, -200, 22
86, -200, 17
87, -200, 74
88, -200, 20
89, -200, 18
90, -190, 69
91, -200, 23
92, -200, 12
93, -200, 48
94, -200, 30
95, -200, 35
96, -200, 23
97, -200, 30
98, -200, 30
99, -200, 36
100, -200, 26
101, -200, 35
102, -200, 56
103, -200, 34
104, -200, 28
105, -200, 25
106, -200, 32
107, -200, 22
108, -200, 29
109, -200, 32
110, -140, 83
111, -200, 16
112, -200, 21
113, -200, 38
114, -200, 26
115, -200, 19
116, -200, 23
117, -200, 29
118, -200, 73
119, -200, 21
120, -200, 33
121, -200, 14
122, -200, 54
123, -200, 20
124, -190, 50
0, -200, 22
1, -200, 53
2, -200, 35
3, -200, 33
4, -200, 35
5, -200, 50
6, -200, 30
7, -200, 31
8, -200, 19
9, -200, 42
10, -200, 24
11, -200, 21
12, -200, 44
13, -200, 43
14, -200, 32
15, -200, 20
16, -200, 33
17, -200, 38
18, -200, 37
19, -200, 25
20, -200, 91
21, -200, 41
22, -200, 70
23, -200, 117
24, -200, 63
25, -200, 26
26, -200, 35
27, -200, 40
28, -200, 44
29, -200, 31
30, -200, 20
31, -200, 19
32, -200, 69
33, -200, 33
34, -200, 31
35, -200, 29
36, -200, 19
37, -200, 89
38, -200, 42
39, -200, 55
40, -200, 30
41, -200, 82
42, -200, 61
43, -200, 59
44, -200, 28
45, -200, 22
46, -200, 55
47, -200, 29
48, -200, 59
49, -200, 144
50, -200, 55
51, -200, 69
52, -150, 121
53, -200, 25
54, -200, 29
55, -200, 30
56, -200, 35
57, -200, 39
58, -200, 41
59, -200, 48
60, -200, 25
61, -200, 17
62, -200, 39
63, -70, 83
64, -200, 40
65, -200, 89
66, -200, 39
67, -200, 22
68, -200, 32
69, -200, 41
70, -200, 62
71, -200, 42
72, -200, 49
73, -200, 91
74, -200, 28
75, -200, 18
76, -200, 29
77, -200, 25
78, -200, 25
79, -200, 29
80, -200, 26
81, -200, 111
82, -200, 39
83, -200, 52
84, 80, 170
85, -200, 48
86, -200, 50
87, -200, 21
88, -200, 50
0, -200, 16
1, -200, 109
2, -200, 28
3, -200, 44
4, -200, 54
5, -200, 48
6, -200, 77
7, -200, 40
8, -200, 53
9, -200, 21
10, -200, 23
11, -200, 53
12, -200, 22
13, -200, 72
14, -200, 200
15, -200, 34
16, -200, 68
17, -200, 91
18, -200, 40
19, -200, 28
20, -200, 38
21, -200, 180
22, -200, 155
23, -200, 33
24, -200, 31
25, -200, 43
26, -200, 56
27, -200, 50
28, -90, 65
29, -200, 105
30, -200, 126
31, -200, 30
32, -200, 31
33, 40, 116
34, -200, 50
35, 850, 190
36, 360, 200
37, -200, 91
38, -200, 50
39, -200, 19
40, -200, 24
41, -200, 66
42, -200, 57
43, -200, 147
44, -200, 20
45, -200, 65
46, 0, 200
47, -200, 67
48, -200, 50
49, -200, 123
50, -200, 135
51, -200, 102
52, -130, 138
53, -200, 95
0, -200, 191
1, -200, 49
2, -90, 154
3, -200, 121
4, -200, 198
5, -200, 63
6, -200, 155
7, -200, 75
8, -200, 154
9, -200, 47
10, -200, 200
11, -200, 132
12, -200, 200
13, 160, 182
14, -200, 74
15, -200, 200
16, -170, 200
17, -200, 143
18, -200, 130
19, -200, 76
20, -200, 35
21, -200, 200
22, -200, 55
23, -200, 62
24, -200, 200
25, -200, 66
26, -200, 200
27, -200, 200
28, -200, 86
29, -200, 138
0, -200, 25
1, -200, 200
2, -200, 83
3, -200, 41
4, -200, 200
5, -200, 114
6, -200, 200
7, -200, 200
8, -200, 200
9, 40, 200
10, -200, 200
11, -200, 200
12, -200, 200
13, -200, 200
14, -200, 200
