0, -200, 139
1, -200, 107
2, -200, 50
3, -200, 23
4, -200, 52
5, -200, 16
6, -200, 20
7, -200, 19
8, -200, 34
9, -200, 17
10, -200, 38
11, -200, 107
12, -200, 17
13, -200, 21
14, -200, 18
15, -10, 99
16, -60, 102
17, -180, 72
18, -110, 171
19, -200, 49
20, -200, 88
21, 748, 122
22, -200, 53
23, -200, 30
24, -200, 45
25, -200, 42
26, -200, 17
27, -200, 23
28, -200, 75
29, -200, 31
30, -200, 31
31, -200, 21
32, -200, 47
33, -200, 126
34, -200, 78
35, -200, 22
36, -200, 23
37, -30, 169
38, -200, 70
39, -200, 55
40, -200, 43
41, -200, 43
42, -200, 25
43, -200, 27
44, -190, 100
45, -200, 34
46, -200, 36
47, 400, 136
48, -180, 83
49, -200, 51
50, -200, 28
51, -200, 47
52, -200, 116
53, -200, 58
54, -200, 25
55, -200, 67
56, -200, 37
57, -200, 43
58, -200, 22
59, 10, 135
60, -200, 99
61, -200, 59
62, -200, 36
63, -200, 77
64, -70, 166
65, -200, 18
66, -200, 44
0, -200, 54
1, -200, 50
2, -200, 92
3, -20, 128
4, -200, 54
5, -200, 39
6, -200, 60
7, -200, 130
8, -200, 57
9, -200, 76
10, -200, 21
11, -200, 62
12, -200, 62
13, -200, 52
14, -170, 124
15, -200, 18
16, -200, 111
17, -200, 83
18, -200, 47
19, -200, 82
20, -40, 105
21, -200, 28
22, -200, 112
23, -200, 66
24, -200, 22
25, -200, 61
26, -200, 24
27, -200, 69
28, -200, 72
29, -200, 145
30, -200, 32
31, -200, 67
32, -200, 41
33, -200, 78
34, -200, 50
35, -200, 65
36, -170, 159
37, -70, 102
38, -200, 80
39, -200, 99
40, 0, 200
41, -200, 83
42, -200, 44
43, -40, 119
44, -200, 83
45, -200, 78
46, -40, 200
47, -20, 125
48, -200, 90
49, -200, 80
0, -400, 200
1, -400, 200
2, -200, 129
3, -200, 132
4, -200, 98
5, -230, 200
6, -400, 200
7, -150, 200
8, 290, 200
9, -200, 107
10, -200, 199
11, -400, 200
12, -400, 200
13, -400, 200
14, -400, 200
15, -90, 200
16, -200, 75
17, -200, 162
18, -200, 103
19, -400, 200
20, 50, 200
21, -190, 200
22, -10, 200
0, -200, 115
1, -400, 200
2, -400, 200
3, -200, 39
4, -200, 126
5, -400, 200
6, -400, 200
7, -200, 47
8, -200, 79
9, -190, 200
10, -400, 200
11, -200, 174
12, -400, 200
13, -200, 158
14, -400, 200
15, -200, 96
16, -400, 200
17, -400, 200
18, -10, 200
19, -200, 166
20, -200, 82
21, -400, 200
22, -400, 200
23, -400, 200
24, -300, 200
0, -400, 200
1, -400, 200
2, -400, 200
3, -200, 112
4, -400, 200
5, -400, 200
6, -400, 200
7, 290, 200
8, -200, 146
9, -400, 200
10, -400, 200
11, 90, 199
12, -200, 44
13, -400, 200
14, -400, 200
15, -400, 200
16, -400, 200
17, -200, 126
18, -400, 200
19, -400, 200
20, -400, 200
21, -20, 200
0, -70, 200
1, -400, 200
2, -200, 47
3, -400, 200
4, -400, 200
5, -400, 200
6, 160, 200
7, -70, 200
8, -200, 40
9, -200, 127
10, -180, 200
11, -200, 71
12, -200, 160
13, -370, 200
14, -190, 200
15, -200, 68
16, -50, 200
17, -200, 68
18, 180, 200
19, -400, 200
20, -400, 200
21, -400, 200
22, 230, 200
23, -200, 90
24, -330, 200
0, -200, 177
1, -260, 200
2, -290, 200
3, -330, 200
4, -400, 200
5, -130, 200
6, -200, 169
7, -400, 200
8, -180, 200
9, -230, 200
10, -400, 200
11, -200, 88
12, 190, 200
13, -200, 116
14, -40, 200
15, -240, 200
16, 30, 200
17, -400, 200
18, 160, 200
19, -400, 200
20, -400, 200
21, -200, 74
0, -400, 200
1, -400, 200
2, -240, 200
3, -200, 55
4, -140, 200
5, -100, 200
6, -400, 200
7, -200, 150
8, -400, 200
9, -200, 143
10, -310, 200
11, -400, 200
12, -400, 200
13, -400, 200
14, -390, 200
15, -200, 136
16, -400, 200
17, -170, 200
18, -240, 200
19, -400, 200
20, -400, 200
21, -400, 200
0, -200, 92
1, -400, 200
2, -230, 200
3, -400, 200
4, -400, 200
5, -400, 200
6, -400, 200
7, -200, 146
8, -400, 200
9, -400, 200
10, -200, 114
11, -200, 56
12, -400, 200
13, -400, 200
14, -400, 200
15, -400, 200
16, -200, 132
17, -400, 200
18, -400, 200
19, -400, 200
20, -400, 200
21, -120, 200
0, -400, 200
1, -400, 200
2, -400, 200
3, -400, 200
4, -400, 200
5, -400, 200
6, -400, 200
7, 180, 200
8, -200, 134
9, -400, 200
10, -400, 200
11, -90, 200
12, -400, 200
13, 300, 200
14, -400, 200
15, -400, 200
16, -400, 200
17, -200, 200
18, -280, 200
19, -400, 200
0, 70, 200
1, -220, 200
2, -200, 69
3, -200, 200
4, -230, 200
5, -400, 200
6, -130, 200
7, -170, 190
8, -220, 200
9, -400, 200
10, -110, 200
11, -290, 200
12, -10, 200
13, -280, 200
14, -310, 200
15, -400, 200
16, -400, 200
17, -400, 200
18, -400, 200
19, -220, 200
20, -90, 200
0, -200, 120
1, -140, 200
2, -180, 200
3, -200, 139
4, 240, 200
5, -150, 200
6, -200, 63
7, -200, 200
8, -200, 200
9, -40, 200
10, 150, 200
11, -230, 200
12, 130, 200
13, -400, 200
14, -400, 200
15, -190, 200
16, -20, 200
17, -50, 200
18, -140, 200
19, -200, 168
20, -280, 200
21, -400, 200
0, -200, 36
1, -400, 200
2, -200, 197
3, -20, 200
