0, -48, 140
1, -158, 51
2, -124, 75
3, -162, 39
4, -144, 56
5, -146, 49
6, -152, 61
7, -62, 130
8, -70, 122
9, -174, 26
10, -122, 84
11, -168, 38
12, -136, 65
13, -176, 24
14, -164, 50
15, -132, 71
16, -130, 75
17, -140, 62
18, -128, 65
19, -94, 100
20, -166, 44
21, -176, 27
22, -98, 111
23, -170, 30
24, -106, 91
25, -162, 35
26, -126, 111
27, -152, 47
28, -110, 93
29, -172, 27
30, -92, 125
31, -120, 99
32, -76, 139
33, -86, 200
34, -152, 58
35, -138, 200
36, -138, 200
37, -16, 196
38, -80, 143
39, -114, 81
40, -134, 200
41, -110, 200
42, -130, 200
43, -106, 200
44, -130, 200
45, -136, 200
46, -134, 200
0, -128, 200
1, -128, 200
2, -140, 200
3, -116, 200
4, -136, 200
5, -124, 200
6, -132, 200
7, -100, 101
8, -112, 200
9, -44, 199
10, -168, 42
11, -124, 200
12, -50, 177
13, -120, 200
14, -118, 200
15, -110, 200
16, -144, 200
17, -92, 126
18, -112, 100
19, -142, 200
20, -110, 200
21, -112, 200
22, -122, 200
23, -126, 200
24, -162, 200
25, -126, 200
26, -118, 200
0, -96, 200
1, -128, 200
2, -134, 200
3, -114, 200
4, -124, 200
5, -122, 200
6, -128, 200
7, -136, 200
8, -136, 200
9, -124, 200
10, -144, 200
11, -130, 200
12, -138, 200
13, -142, 200
14, -122, 200
15, -128, 200
16, -132, 200
17, -128, 200
18, -110, 200
19, -98, 200
20, -148, 200
21, -140, 200
22, -120, 200
23, -146, 200
24, -120, 200
0, -124, 81
1, -170, 33
2, -138, 55
3, -172, 39
4, -122, 200
5, -142, 200
6, -116, 200
7, -128, 200
8, -118, 200
9, -28, 178
10, -136, 200
11, -54, 147
12, -144, 59
13, -130, 81
14, -156, 48
15, -160, 45
16, -34, 163
17, -96, 125
18, -122, 200
19, -86, 131
20, -110, 200
21, -182, 18
22, -136, 69
23, -116, 113
24, -136, 69
25, -168, 24
26, -132, 200
27, -132, 75
28, -98, 138
29, -114, 114
30, -112, 200
31, -180, 16
32, -106, 104
33, -44, 177
34, -136, 200
35, -110, 118
36, -124, 200
37, -116, 99
38, -146, 200
0, -122, 200
1, -130, 200
2, -120, 200
3, -110, 200
4, -116, 200
5, -130, 200
6, -138, 200
7, -136, 200
8, -114, 200
9, -114, 200
10, -110, 200
11, -132, 200
12, -124, 200
13, -96, 200
14, -146, 200
15, -98, 200
16, -108, 200
17, -174, 24
18, -118, 200
19, -162, 42
20, -110, 200
21, -178, 21
22, -38, 194
23, -94, 200
24, -132, 200
25, -118, 200
26, -108, 200
0, -106, 200
1, -130, 200
2, -52, 166
3, -176, 24
4, -126, 200
5, -100, 200
6, -104, 200
7, -160, 35
8, -116, 200
9, -40, 177
10, -140, 200
11, -42, 164
12, -122, 200
13, -188, 11
14, -102, 200
15, -186, 13
16, -124, 70
17, -112, 85
18, -136, 56
19, -56, 164
20, -112, 79
21, -190, 8
22, -124, 83
23, -190, 9
24, -160, 37
25, -184, 18
26, -160, 31
27, -192, 9
28, -158, 29
29, -182, 19
30, -122, 80
31, -192, 9
32, -160, 29
33, -186, 10
34, -112, 82
35, -112, 103
36, -134, 200
37, -66, 132
38, -102, 200
39, -184, 20
40, -126, 200
